jahr,bfs_nummer,gemeinde,indikator,wert
2000,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.0
1999,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.6
1999,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
1999,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1999,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
1999,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,65.55
1999,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1999,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
1999,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.64
1999,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
1998,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.6
1998,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
1998,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1998,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
1998,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,65.55
1998,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1998,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
1998,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.64
1998,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
1997,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,49.05
1997,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
1997,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1997,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
1997,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,63.84
1997,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1997,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
1997,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.64
1997,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
1996,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.18
1996,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
1996,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1996,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
1996,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,62.7
1996,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1996,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,59.0
1996,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.64
1996,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
1995,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.175
1995,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
1995,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1995,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1995,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,62.7
1995,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1995,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,53.0
1995,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.4
1995,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,64.0
1994,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.175
1994,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,58.3
1994,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1994,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1994,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,62.7
1994,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1994,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,53.0
1994,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.4
1994,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,64.0
1993,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,49.5
1993,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,52.8
1993,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1993,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1993,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1993,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1993,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,53.0
1993,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,62.4
1993,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,63.0
1992,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.375
1992,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,52.8
1992,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1992,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1992,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1992,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1992,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,48.0
1992,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,56.97
1992,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,62.0
1991,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.375
1991,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,47.3
1991,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
1991,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1991,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1991,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
1991,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,43.0
1991,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,56.97
1991,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,62.0
1990,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.76
1990,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,47.3
1990,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,65.0
1990,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1990,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1990,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1990,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,43.0
1990,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,59.08
1990,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1989,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.64
1989,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,47.3
1989,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,65.0
1989,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1989,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1989,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1989,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,43.0
1989,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,59.08
1989,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1988,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.64
1988,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,47.3
1988,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,67.0
1988,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1988,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1988,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1988,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,43.0
1988,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.19
1988,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1987,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,50.64
1987,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1987,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,67.0
1987,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.05
1987,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1987,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1987,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,45.0
1987,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.19
1987,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1986,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,51.12
1986,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1986,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,67.0
1986,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1986,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.99
1986,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1986,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,45.0
1986,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.19
1986,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1985,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,51.12
1985,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1985,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,67.0
1985,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1985,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,64.965
1985,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1985,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,48.0
1985,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.19
1985,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1984,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,52.68
1984,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1984,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1984,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1984,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,66.94
1984,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1984,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,50.0
1984,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,64.73
1984,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1983,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,52.68
1983,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1983,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1983,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1983,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1983,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1983,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,50.0
1983,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,64.73
1983,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1982,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,53.75
1982,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1982,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1982,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1982,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1982,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1982,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,52.0
1982,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,64.73
1982,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1981,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,53.41
1981,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1981,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1981,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1981,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1981,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1981,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,56.0
1981,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,64.73
1981,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1980,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,53.41
1980,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.5
1980,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1980,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,60.99
1980,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1980,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1980,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
1980,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,64.73
1980,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1979,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,55.0
1979,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,54.5
1979,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1979,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,64.2
1979,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1979,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,65.0
1979,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
1979,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,67.86
1979,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1978,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,57.2
1978,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,54.5
1978,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1978,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,64.2
1978,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1978,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,70.0
1978,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,64.0
1978,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,67.86
1978,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1977,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,57.2
1977,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,54.5
1977,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1977,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,64.2
1977,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,68.9
1977,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,70.0
1977,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,64.0
1977,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,67.86
1977,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
1976,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,56.16
1976,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,49.05
1976,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1976,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,58.85
1976,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,66.78
1976,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,70.0
1976,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,64.0
1976,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,67.86
1976,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,66.0
1975,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,54.0
1975,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,48.37
1975,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,70.0
1975,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,53.55
1975,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,60.0
1975,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,70.0
1975,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,64.0
1975,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,67.86
1975,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,65.0
