jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2013,Binningen,2710.0,2449.0,870.0,734.0,224.0,67.0,3390.0,11524.0,( )71,673,2013.0,2765.0,2013.0,2765.0,44.0,,,46.0,2.0,1.75,9599.0,796084700.0,8052.0,10.0,11060.0,5204.0,59628.0,154.0,157.0,-3.0,1144.0,1084.0,60.0,0.0,57.0,59685.0,2013.0,2765.0,8052.0,10.0,11060.0,61.0,8052.0,10.0,11060.0,58.0,1073.3940513413493,1356.2589111273198,1703.7748817123477,2354.281033812986,1462.9653708989736,185.9295012093,273.76114215,1542.5744936927,3794.4297390467,986.5066733512,6783.2015494499
2014,Binningen,2693.0,2478.0,865.0,772.0,229.0,61.0,3553.0,11520.0,883,1368,2014.0,2765.0,2014.0,2765.0,104.0,,,46.0,2.0,1.75,9658.0,847836728.0,8056.0,10.0,11060.0,5204.0,60183.0,154.0,153.0,1.0,1307.0,1096.0,211.0,0.0,212.0,60395.0,2014.0,2765.0,8056.0,10.0,11060.0,69.0,8056.0,10.0,11060.0,74.0,1073.3940513413493,1356.2589111273198,1703.7748817123477,2354.281033812986,1462.9653708989736,185.9295012093,273.76114215,1542.5744936927,3794.4297390467,986.5066733512,6783.2015494499
2015,Binningen,2711.0,2447.0,868.0,803.0,214.0,64.0,3648.0,11526.0,460,659,2015.0,2765.0,2015.0,2765.0,25.0,,,48.0,2.0,1.75,9640.0,863599200.0,8060.0,10.0,11060.0,5204.0,60687.0,167.0,147.0,20.0,1197.0,1200.0,-3.0,0.0,17.0,60704.0,2015.0,2765.0,8060.0,10.0,11060.0,77.0,8060.0,10.0,11060.0,75.0,1063.19669125564,1359.508482653916,1745.8085103283483,2600.932099587726,1483.7723554753584,69.5945988755,283.4761784988,1712.8756984042,4126.5901399902,1093.4751154423,7286.011731211
2016,Binningen,2725.0,2461.0,889.0,827.0,228.0,64.0,3801.0,11524.0,763,461,2016.0,2765.0,2016.0,2765.0,117.0,,,48.0,2.0,1.75,9671.0,860348359.0,8064.0,10.0,11060.0,5204.0,61150.0,161.0,150.0,11.0,1490.0,1197.0,293.0,0.0,304.0,61454.0,2016.0,2765.0,8064.0,10.0,11060.0,65.0,8064.0,10.0,11060.0,76.0,1063.19669125564,1359.508482653916,1745.8085103283483,2600.932099587726,1483.7723554753584,69.5945988755,283.4761784988,1712.8756984042,4126.5901399902,1093.4751154423,7286.011731211
2017,Binningen,2742.0,2437.0,920.0,854.0,230.0,64.0,4010.0,11537.0,554,749,2017.0,2765.0,2017.0,2765.0,94.0,,,48.0,2.0,1.75,9621.0,1108173306.0,8068.0,10.0,11060.0,5204.0,62107.0,167.0,152.0,15.0,1199.0,1055.0,144.0,0.0,159.0,62266.0,2017.0,2765.0,8068.0,10.0,11060.0,87.0,8068.0,10.0,11060.0,79.0,1063.19669125564,1359.508482653916,1745.8085103283483,2600.932099587726,1483.7723554753584,69.5945988755,283.4761784988,1712.8756984042,4126.5901399902,1093.4751154423,7286.011731211
2018,Binningen,2742.0,2470.0,906.0,850.0,239.0,66.0,4139.0,11534.0,446,( )54,2018.0,2765.0,2018.0,2765.0,100.0,,,48.0,2.0,1.75,9755.0,889708163.0,8072.0,10.0,11060.0,5204.0,62646.0,156.0,140.0,16.0,1283.0,1208.0,75.0,0.0,91.0,62737.0,2018.0,2765.0,8072.0,10.0,11060.0,59.0,8072.0,10.0,11060.0,58.0,1063.19669125564,1359.508482653916,1745.8085103283483,2600.932099587726,1483.7723554753584,69.5945988755,283.4761784988,1712.8756984042,4126.5901399902,1093.4751154423,7286.011731211
2019,Binningen,2788.0,2467.0,911.0,872.0,240.0,56.0,4301.0,11492.0,062,567,2019.0,2765.0,2019.0,2765.0,53.0,,,48.0,2.0,1.75,9849.0,976468268.0,8076.0,10.0,11060.0,5204.0,63112.0,142.0,156.0,-14.0,1220.0,1090.0,130.0,0.0,116.0,63228.0,2019.0,2765.0,8076.0,10.0,11060.0,58.0,8076.0,10.0,11060.0,63.0,1063.19669125564,1359.508482653916,1745.8085103283483,2600.932099587726,1483.7723554753584,69.5945988755,283.4761784988,1712.8756984042,4126.5901399902,1093.4751154423,7286.011731211
2020,Binningen,2814.0,2446.0,874.0,910.0,241.0,55.0,4464.0,11420.0,( )51,498,2020.0,2765.0,2020.0,2765.0,74.0,,,48.0,2.0,0.55,9874.0,878900386.0,8080.0,10.0,11060.0,5204.0,63550.0,153.0,152.0,1.0,1145.0,1170.0,-25.0,0.0,-24.0,63526.0,2020.0,2765.0,8080.0,10.0,11060.0,59.0,8080.0,10.0,11060.0,85.0,,,,,,,,,,,
2021,Binningen,2832.0,2407.0,874.0,887.0,239.0,56.0,4491.0,11265.0,643,( )54,2021.0,2765.0,2021.0,2765.0,71.0,,,48.0,2.0,0.55,9761.0,884842690.0,8084.0,10.0,11060.0,5204.0,63099.0,137.0,159.0,-22.0,1060.0,1195.0,-135.0,0.0,-157.0,62942.0,2021.0,2765.0,8084.0,10.0,11060.0,88.0,8084.0,10.0,11060.0,69.0,,,,,,,,,,,
2022,Binningen,2867.0,2378.0,904.0,885.0,235.0,53.0,4626.0,11207.0,( )68,,2022.0,2765.0,2022.0,2765.0,51.0,,,49.0,2.0,0.55,9708.0,920291962.0,8088.0,10.0,11060.0,5204.0,63243.0,128.0,156.0,-28.0,1362.0,1154.0,208.0,0.0,180.0,63423.0,2022.0,2765.0,8088.0,10.0,11060.0,62.0,8088.0,10.0,11060.0,60.0,,,,,,,,,,,
2023,Binningen,2883.0,2334.0,894.0,911.0,225.0,60.0,4656.0,11154.0,( )53,,2023.0,2765.0,2023.0,2765.0,39.0,31.0,55.0,49.0,,,,,8092.0,10.0,11060.0,5204.0,63288.0,132.0,166.0,-34.0,1055.0,1120.0,-65.0,0.0,-99.0,63189.0,2023.0,2765.0,8092.0,10.0,11060.0,56.0,8092.0,10.0,11060.0,60.0,,,,,,,,,,,
2024,Binningen,2963.0,2353.0,942.0,936.0,227.0,65.0,4773.0,11166.0,,,2024.0,2765.0,2024.0,2765.0,192.0,31.0,55.0,49.0,,,,,8096.0,10.0,11060.0,5204.0,63573.0,133.0,175.0,-42.0,1403.0,993.0,410.0,0.0,368.0,63941.0,2024.0,2765.0,8096.0,10.0,11060.0,49.0,8096.0,10.0,11060.0,50.0,,,,,,,,,,,
2025,Binningen,,,,,,,,,,,,,,,,31.0,55.0,49.0,,,,,6075.0,6.0,8295.0,3903.0,48485.0,94.0,113.0,-19.0,995.0,832.0,163.0,0.0,144.0,48629.0,,,4050.0,3.0,5530.0,29.0,4050.0,3.0,5530.0,29.0,,,,,,,,,,,
1975,Birsfelden,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Birsfelden,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Birsfelden,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Birsfelden,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Birsfelden,,,,,,,,,,,1979.0,2766.0,,,,,,61.0,,,,,,,,,,,,,,,,,,,1979.0,2766.0,,,,,,,,,,,,,,,,,,,
1980,Birsfelden,,,,,,,2157.0,10826.0,,,1980.0,2766.0,,,,,,61.0,,,,,,,,,,,,,,,,,,,1980.0,2766.0,,,,,,,,,,,,,,,,,,,
1981,Birsfelden,,,,,,,2140.0,10662.0,,,1981.0,2766.0,,,,,,61.0,,,,,,,,,,,,,,,,,,,1981.0,2766.0,,,,,,,,,,,,,,,,,,,
1982,Birsfelden,,,,,,,2108.0,10484.0,,,1982.0,2766.0,,,,,,61.0,,,,,,,,,,,,,,,,,,,1982.0,2766.0,,,,,,,,,,,,,,,,,,,
1983,Birsfelden,,,,,,,2096.0,10350.0,,,1983.0,2766.0,,,,,,61.0,,,,,,,,,,,,,,,,,,,1983.0,2766.0,,,,,,,,,,,,,,,,,,,
1984,Birsfelden,,,,,,,2087.0,10235.0,,,1984.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1984.0,2766.0,,,,,,,,,,,,,,,,,,,
1985,Birsfelden,,,,,,,2084.0,10137.0,,,1985.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1985.0,2766.0,,,,,,,,,,,,,,,,,,,
1986,Birsfelden,,,,,,,2076.0,10033.0,,,1986.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1986.0,2766.0,,,,,,,,,,,,,,,,,,,
1987,Birsfelden,,,,,,,2153.0,9949.0,,,1987.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1987.0,2766.0,,,,,,,,,,,,,,,,,,,
1988,Birsfelden,,,,,,,2190.0,9746.0,,,1988.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1988.0,2766.0,,,,,,,,,,,,,,,,,,,
1989,Birsfelden,,,,,,,2198.0,9578.0,,,1989.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1989.0,2766.0,,,,,,,,,,,,,,,,,,,
1990,Birsfelden,,,,,,,2225.0,9459.0,,,1990.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1990.0,2766.0,,,,,,,,,,,,,,,,,,,
1991,Birsfelden,,,,,,,2264.0,9386.0,,,1991.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1991.0,2766.0,,,,,,,,,,,,,,,,,,,
1992,Birsfelden,,,,,,,2294.0,9302.0,,,1992.0,2766.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1992.0,2766.0,,,,,,,,,,,,,,,,,,,
1993,Birsfelden,,,,,,,2232.0,9188.0,,,1993.0,2766.0,,,,,,53.0,,,,,,,,,,,,,,,,,,,1993.0,2766.0,,,,,,,,,,,,,,,,,,,
1994,Birsfelden,,,,,,,2283.0,9094.0,,,1994.0,2766.0,1994.0,2766.0,12.0,,,53.0,,,,,,,,,,,,,,,,,,,1994.0,2766.0,,,,,,,,,,,,,,,,,,,
1995,Birsfelden,,,,,,,2313.0,8963.0,,,1995.0,2766.0,1995.0,2766.0,12.0,,,57.0,,,,,,,,,,,,,,,,,,,1995.0,2766.0,,,,,,,,,,,,,,,,,,,
1996,Birsfelden,,,,,,,2379.0,8742.0,,,1996.0,2766.0,1996.0,2766.0,0.0,,,57.0,,,,,,,,,,,,,,,,,,,1996.0,2766.0,,,,,,,,,,,,,,,,,,,
1997,Birsfelden,,,,,,,2454.0,8597.0,,,1997.0,2766.0,1997.0,2766.0,0.0,,,62.0,,,,,,,,,,,,,,,,,,,1997.0,2766.0,,,,,,,,,,,,,,,,,,,
1998,Birsfelden,,,,,,,2461.0,8506.0,,,1998.0,2766.0,1998.0,2766.0,10.0,,,62.0,,,,,,,,,,,,,,,,,,,1998.0,2766.0,,,,,,,,,,,,,,,,,,,
1999,Birsfelden,,,,,,,2497.0,8407.0,,,1999.0,2766.0,1999.0,2766.0,0.0,,,62.0,,,,,,,,,,,,,,,,,,,1999.0,2766.0,,,,,,,,,,,,,,,,,,,
2000,Birsfelden,,,,,,,2541.0,8228.0,,,2000.0,2766.0,2000.0,2766.0,9.0,,,62.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2766.0,,,,,,,,,,,,,,,,,,,
2001,Birsfelden,,,,,,,2499.0,7882.0,,,2001.0,2766.0,2001.0,2766.0,4.0,,,62.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2766.0,,,,,,,,,,,,,,,,,,,
2002,Birsfelden,,,,,,,2603.0,7863.0,,,2002.0,2766.0,2002.0,2766.0,0.0,,,62.0,5.0,5.5,,,,,,,,,,,,,,,,,2002.0,2766.0,,,,,,,,,,,,,,,,,,,
2003,Birsfelden,,,,,,,2612.0,7807.0,,,2003.0,2766.0,2003.0,2766.0,5.0,,,62.0,5.0,5.5,,,8012.0,10.0,11064.0,5204.0,41711.0,104.0,108.0,-4.0,675.0,690.0,-15.0,-49.0,-68.0,41643.0,2003.0,2766.0,,,,,,,,,,,,,,,,,,,
2004,Birsfelden,,,,,,,2561.0,7825.0,,,2004.0,2766.0,2004.0,2766.0,0.0,,,62.0,5.0,5.5,,,8016.0,10.0,11064.0,5204.0,41563.0,80.0,111.0,-31.0,750.0,754.0,-4.0,-4.0,-39.0,41524.0,2004.0,2766.0,,,,,,,,,,,,,,,,,,,
2005,Birsfelden,,,,,,,2513.0,7864.0,,,2005.0,2766.0,2005.0,2766.0,4.0,,,62.0,5.0,5.5,,,8020.0,10.0,11064.0,5204.0,41513.0,95.0,103.0,-8.0,747.0,753.0,-6.0,-1.0,-15.0,41498.0,2005.0,2766.0,8020.0,10.0,11064.0,30.0,8020.0,10.0,11064.0,28.0,,,,,,,,,,,
2006,Birsfelden,,,,,,,2467.0,7883.0,,,2006.0,2766.0,2006.0,2766.0,16.0,,,62.0,5.0,5.5,,,8024.0,10.0,11064.0,5204.0,41399.0,81.0,97.0,-16.0,704.0,691.0,13.0,0.0,-3.0,41396.0,2006.0,2766.0,8024.0,10.0,11064.0,37.0,8024.0,10.0,11064.0,40.0,,,,,,,,,,,
2007,Birsfelden,,,,,,,2439.0,7903.0,,,2007.0,2766.0,2007.0,2766.0,2.0,,,62.0,5.0,5.5,,,8028.0,10.0,11064.0,5204.0,41343.0,89.0,104.0,-15.0,765.0,701.0,64.0,-1.0,48.0,41391.0,2007.0,2766.0,8028.0,10.0,11064.0,29.0,8028.0,10.0,11064.0,35.0,,,,,,,,,,,
2008,Birsfelden,,,,,,,2528.0,7896.0,,,2008.0,2766.0,2008.0,2766.0,6.0,,,62.0,5.0,3.5,,,8032.0,10.0,11064.0,5204.0,41698.0,110.0,110.0,0.0,769.0,769.0,0.0,0.0,0.0,41698.0,2008.0,2766.0,8032.0,10.0,11064.0,39.0,8032.0,10.0,11064.0,36.0,,,,,,,,,,,
2009,Birsfelden,,,,,,,2623.0,7811.0,,,2009.0,2766.0,2009.0,2766.0,5.0,,,62.0,5.0,3.5,,,8036.0,10.0,11064.0,5204.0,41723.0,87.0,105.0,-18.0,793.0,751.0,42.0,0.0,24.0,41747.0,2009.0,2766.0,8036.0,10.0,11064.0,38.0,8036.0,10.0,11064.0,33.0,,,,,,,,,,,
2010,Birsfelden,,,,,,,2644.0,7779.0,,,2010.0,2766.0,2010.0,2766.0,29.0,,,62.0,5.0,3.5,,,8040.0,10.0,11064.0,5204.0,41703.0,90.0,124.0,-34.0,662.0,655.0,7.0,-1.0,-28.0,41675.0,2010.0,2766.0,8040.0,10.0,11064.0,41.0,8040.0,10.0,11064.0,37.0,931.9913466759984,1201.5102111591632,1405.160421377587,2187.6600642401872,1230.2113859202318,58.0818085185,718.3257506195,448.9327489578,3402.885780664,212.1605633648,4840.3866521246
2011,Birsfelden,,,,,,,2661.0,7745.0,,,2011.0,2766.0,2011.0,2766.0,22.0,,,62.0,5.0,2.75,,,8044.0,10.0,11064.0,5204.0,41630.0,103.0,106.0,-3.0,769.0,777.0,-8.0,-2.0,-13.0,41617.0,2011.0,2766.0,8044.0,10.0,11064.0,26.0,8044.0,10.0,11064.0,28.0,931.9913466759984,1201.5102111591632,1405.160421377587,2187.6600642401872,1230.2113859202318,58.0818085185,718.3257506195,448.9327489578,3402.885780664,212.1605633648,4840.3866521246
2012,Birsfelden,2165.0,1680.0,585.0,452.0,133.0,45.0,2747.0,7670.0,,,2012.0,2766.0,2012.0,2766.0,14.0,,,62.0,5.0,2.75,,,8048.0,10.0,11064.0,5204.0,41693.0,109.0,108.0,1.0,722.0,778.0,-56.0,1.0,-54.0,41639.0,2012.0,2766.0,8048.0,10.0,11064.0,38.0,8048.0,10.0,11064.0,40.0,931.9913466759984,1201.5102111591632,1405.160421377587,2187.6600642401872,1230.2113859202318,58.0818085185,718.3257506195,448.9327489578,3402.885780664,212.1605633648,4840.3866521246
2013,Birsfelden,2140.0,1670.0,564.0,457.0,140.0,45.0,2734.0,7541.0,524,836,2013.0,2766.0,2013.0,2766.0,18.0,,,62.0,5.0,2.75,6550.0,356373322.0,8052.0,10.0,11064.0,5204.0,41126.0,84.0,124.0,-40.0,659.0,673.0,-14.0,1.0,-53.0,41073.0,2013.0,2766.0,8052.0,10.0,11064.0,35.0,8052.0,10.0,11064.0,32.0,931.9913466759984,1201.5102111591632,1405.160421377587,2187.6600642401872,1230.2113859202318,58.0818085185,718.3257506195,448.9327489578,3402.885780664,212.1605633648,4840.3866521246
2014,Birsfelden,2135.0,1635.0,594.0,459.0,143.0,49.0,2788.0,7525.0,727,825,2014.0,2766.0,2014.0,2766.0,16.0,,,62.0,5.0,2.75,6605.0,359627861.0,8056.0,10.0,11064.0,5204.0,41210.0,98.0,118.0,-20.0,797.0,696.0,101.0,0.0,81.0,41291.0,2014.0,2766.0,8056.0,10.0,11064.0,32.0,8056.0,10.0,11064.0,36.0,931.9913466759984,1201.5102111591632,1405.160421377587,2187.6600642401872,1230.2113859202318,58.0818085185,718.3257506195,448.9327489578,3402.885780664,212.1605633648,4840.3866521246
2015,Birsfelden,2119.0,1641.0,585.0,469.0,137.0,49.0,2890.0,7484.0,( )20,721,2015.0,2766.0,2015.0,2766.0,23.0,,,62.0,5.0,2.75,6622.0,359572832.0,8060.0,10.0,11064.0,5204.0,41464.0,104.0,124.0,-20.0,795.0,714.0,81.0,0.0,61.0,41525.0,2015.0,2766.0,8060.0,10.0,11064.0,25.0,8060.0,10.0,11064.0,24.0,970.4781097184684,1192.15442103453,1455.2184542841176,1928.3983728679343,1240.327754709988,68.9329054306,736.5917999865,525.7269874134,3393.2711790244,199.812525367,4924.3353972219
2016,Birsfelden,2198.0,1672.0,590.0,471.0,144.0,47.0,3011.0,7447.0,28( ),( )21,2016.0,2766.0,2016.0,2766.0,11.0,,,62.0,5.0,2.75,6638.0,362129645.0,8064.0,10.0,11064.0,5204.0,41783.0,120.0,111.0,9.0,856.0,764.0,92.0,0.0,101.0,41884.0,2016.0,2766.0,8064.0,10.0,11064.0,30.0,8064.0,10.0,11064.0,27.0,970.4781097184684,1192.15442103453,1455.2184542841176,1928.3983728679343,1240.327754709988,68.9329054306,736.5917999865,525.7269874134,3393.2711790244,199.812525367,4924.3353972219
2017,Birsfelden,2192.0,1661.0,616.0,457.0,143.0,43.0,3081.0,7413.0,439,733,2017.0,2766.0,2017.0,2766.0,59.0,,,62.0,5.0,2.75,6607.0,361944709.0,8068.0,10.0,11064.0,5204.0,42007.0,109.0,115.0,-6.0,694.0,751.0,-57.0,0.0,-63.0,41944.0,2017.0,2766.0,8068.0,10.0,11064.0,18.0,8068.0,10.0,11064.0,24.0,970.4781097184684,1192.15442103453,1455.2184542841176,1928.3983728679343,1240.327754709988,68.9329054306,736.5917999865,525.7269874134,3393.2711790244,199.812525367,4924.3353972219
2018,Birsfelden,2228.0,1656.0,579.0,459.0,142.0,36.0,3107.0,7306.0,( )23,428,2018.0,2766.0,2018.0,2766.0,0.0,,,62.0,5.0,2.75,6536.0,356236485.0,8072.0,10.0,11064.0,5204.0,41707.0,98.0,136.0,-38.0,735.0,812.0,-77.0,0.0,-115.0,41592.0,2018.0,2766.0,8072.0,10.0,11064.0,33.0,8072.0,10.0,11064.0,35.0,970.4781097184684,1192.15442103453,1455.2184542841176,1928.3983728679343,1240.327754709988,68.9329054306,736.5917999865,525.7269874134,3393.2711790244,199.812525367,4924.3353972219
2019,Birsfelden,2279.0,1673.0,602.0,459.0,141.0,34.0,3201.0,7234.0,1029,932,2019.0,2766.0,2019.0,2766.0,41.0,,,62.0,5.0,2.75,6655.0,368320500.0,8076.0,10.0,11064.0,5204.0,41673.0,101.0,110.0,-9.0,868.0,723.0,145.0,0.0,136.0,41809.0,2019.0,2766.0,8076.0,10.0,11064.0,41.0,8076.0,10.0,11064.0,38.0,970.4781097184684,1192.15442103453,1455.2184542841176,1928.3983728679343,1240.327754709988,68.9329054306,736.5917999865,525.7269874134,3393.2711790244,199.812525367,4924.3353972219
2020,Birsfelden,2349.0,1689.0,604.0,446.0,132.0,30.0,3299.0,7188.0,623,626,2020.0,2766.0,2020.0,2766.0,42.0,,,62.0,5.0,0.55,6643.0,368189044.0,8080.0,10.0,11064.0,5204.0,41969.0,86.0,147.0,-61.0,821.0,803.0,18.0,0.0,-43.0,41926.0,2020.0,2766.0,8080.0,10.0,11064.0,38.0,8080.0,10.0,11064.0,42.0,,,,,,,,,,,
2021,Birsfelden,2447.0,1653.0,585.0,450.0,133.0,26.0,3343.0,7092.0,533,428,2021.0,2766.0,2021.0,2766.0,37.0,,,62.0,5.0,0.55,6709.0,373887239.0,8084.0,10.0,11064.0,5204.0,41760.0,100.0,120.0,-20.0,796.0,819.0,-23.0,0.0,-43.0,41717.0,2021.0,2766.0,8084.0,10.0,11064.0,28.0,8084.0,10.0,11064.0,30.0,,,,,,,,,,,
2022,Birsfelden,2415.0,1615.0,593.0,456.0,125.0,28.0,3377.0,7030.0,1031,,2022.0,2766.0,2022.0,2766.0,18.0,,,62.0,5.0,0.55,6630.0,376080114.0,8088.0,10.0,11064.0,5204.0,41629.0,86.0,144.0,-58.0,771.0,714.0,57.0,0.0,-1.0,41628.0,2022.0,2766.0,8088.0,10.0,11064.0,28.0,8088.0,10.0,11064.0,28.0,,,,,,,,,,,
2023,Birsfelden,2427.0,1604.0,595.0,479.0,118.0,32.0,3501.0,6914.0,744,,2023.0,2766.0,2023.0,2766.0,7.0,55.0,55.0,62.0,,,,,8092.0,10.0,11064.0,5204.0,41630.0,85.0,120.0,-35.0,797.0,699.0,98.0,0.0,63.0,41693.0,2023.0,2766.0,8092.0,10.0,11064.0,27.0,8092.0,10.0,11064.0,24.0,,,,,,,,,,,
2024,Birsfelden,2479.0,1616.0,564.0,489.0,128.0,37.0,3628.0,6895.0,,,2024.0,2766.0,2024.0,2766.0,64.0,55.0,55.0,62.0,,,,,8096.0,10.0,11064.0,5204.0,42045.0,92.0,119.0,-27.0,925.0,805.0,120.0,0.0,93.0,42138.0,2024.0,2766.0,8096.0,10.0,11064.0,30.0,8096.0,10.0,11064.0,30.0,,,,,,,,,,,
2025,Birsfelden,,,,,,,,,,,,,,,,55.0,55.0,62.0,,,,,6075.0,6.0,8298.0,3903.0,31593.0,51.0,98.0,-47.0,560.0,578.0,-18.0,0.0,-65.0,31528.0,,,4050.0,3.0,5532.0,17.0,4050.0,3.0,5532.0,13.0,,,,,,,,,,,
1994,Blauen,,,,,,,16.0,572.0,,,1994.0,2781.0,1994.0,2781.0,5.0,,,67.0,,,,,,,,,,,,,,,,,,,1994.0,2781.0,,,,,,,,,,,,,,,,,,,
1995,Blauen,,,,,,,14.0,594.0,,,1995.0,2781.0,1995.0,2781.0,3.0,,,67.0,,,,,,,,,,,,,,,,,,,1995.0,2781.0,,,,,,,,,,,,,,,,,,,
1996,Blauen,,,,,,,17.0,603.0,,,1996.0,2781.0,1996.0,2781.0,6.0,,,65.0,,,,,,,,,,,,,,,,,,,1996.0,2781.0,,,,,,,,,,,,,,,,,,,
1997,Blauen,,,,,,,20.0,615.0,,,1997.0,2781.0,1997.0,2781.0,2.0,,,65.0,,,,,,,,,,,,,,,,,,,1997.0,2781.0,,,,,,,,,,,,,,,,,,,
1998,Blauen,,,,,,,21.0,629.0,,,1998.0,2781.0,1998.0,2781.0,4.0,,,63.0,,,,,,,,,,,,,,,,,,,1998.0,2781.0,,,,,,,,,,,,,,,,,,,
1999,Blauen,,,,,,,25.0,628.0,,,1999.0,2781.0,1999.0,2781.0,9.0,,,63.0,,,,,,,,,,,,,,,,,,,1999.0,2781.0,,,,,,,,,,,,,,,,,,,
2000,Blauen,,,,,,,27.0,631.0,,,2000.0,2781.0,2000.0,2781.0,5.0,,,63.0,4.0,5.0,,,,,,,,,,,,,,,,,2000.0,2781.0,,,,,,,,,,,,,,,,,,,
2001,Blauen,,,,,,,25.0,633.0,,,2001.0,2781.0,2001.0,2781.0,6.0,,,60.0,4.0,5.0,,,,,,,,,,,,,,,,,2001.0,2781.0,,,,,,,,,,,,,,,,,,,
2002,Blauen,,,,,,,27.0,643.0,,,2002.0,2781.0,2002.0,2781.0,2.0,,,60.0,4.0,5.0,,,,,,,,,,,,,,,,,2002.0,2781.0,,,,,,,,,,,,,,,,,,,
2003,Blauen,,,,,,,32.0,643.0,,,2003.0,2781.0,2003.0,2781.0,2.0,,,63.0,4.0,5.0,,,8012.0,10.0,11124.0,5208.0,2698.0,4.0,6.0,-2.0,39.0,34.0,5.0,0.0,3.0,2701.0,2003.0,2781.0,,,,,,,,,,,,,,,,,,,
2004,Blauen,,,,,,,32.0,642.0,,,2004.0,2781.0,2004.0,2781.0,2.0,,,63.0,4.0,5.0,,,8016.0,10.0,11124.0,5208.0,2693.0,7.0,5.0,2.0,33.0,29.0,4.0,0.0,6.0,2699.0,2004.0,2781.0,,,,,,,,,,,,,,,,,,,
2005,Blauen,,,,,,,38.0,645.0,,,2005.0,2781.0,2005.0,2781.0,5.0,,,63.0,4.0,5.0,,,8020.0,10.0,11124.0,5208.0,2733.0,4.0,5.0,-1.0,39.0,37.0,2.0,0.0,1.0,2734.0,2005.0,2781.0,6015.0,8.0,8343.0,8.0,8020.0,10.0,11124.0,14.0,,,,,,,,,,,
2006,Blauen,,,,,,,37.0,646.0,,,2006.0,2781.0,2006.0,2781.0,2.0,,,63.0,4.0,5.0,,,8024.0,10.0,11124.0,5208.0,2731.0,1.0,4.0,-3.0,33.0,27.0,6.0,0.0,3.0,2734.0,2006.0,2781.0,8024.0,10.0,11124.0,19.0,8024.0,10.0,11124.0,14.0,,,,,,,,,,,
2007,Blauen,,,,,,,39.0,645.0,,,2007.0,2781.0,2007.0,2781.0,0.0,,,63.0,4.0,5.0,,,8028.0,10.0,11124.0,5208.0,2739.0,7.0,3.0,4.0,27.0,36.0,-9.0,0.0,-5.0,2734.0,2007.0,2781.0,8028.0,10.0,11124.0,15.0,6021.0,6.0,8343.0,12.0,,,,,,,,,,,
