jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2015,Sissach,932.0,1047.0,388.0,385.0,111.0,39.0,1104.0,5470.0,829,( )27,2015.0,2861.0,2015.0,2861.0,116.0,,,57.0,4.0,2.75,4116.0,272726509.0,8060.0,10.0,11444.0,5216.0,26201.0,74.0,53.0,21.0,620.0,456.0,164.0,0.0,185.0,26386.0,2015.0,2861.0,8060.0,10.0,11444.0,40.0,8060.0,10.0,11444.0,43.0,996.7986057972364,1381.8916690580702,1680.108609795333,1994.3781813849405,1454.232680290844,65.5534626736,0.0,806.2488360869,1626.2337628728,403.1407936711,2908.6189883845
2016,Sissach,964.0,1055.0,402.0,379.0,116.0,41.0,1183.0,5545.0,426,( )33,2016.0,2861.0,2016.0,2861.0,32.0,,,57.0,4.0,2.75,4169.0,283215446.0,8064.0,10.0,11444.0,5216.0,26865.0,87.0,44.0,43.0,516.0,469.0,47.0,0.0,90.0,26955.0,2016.0,2861.0,8064.0,10.0,11444.0,45.0,8064.0,10.0,11444.0,37.0,996.7986057972364,1381.8916690580702,1680.108609795333,1994.3781813849405,1454.232680290844,65.5534626736,0.0,806.2488360869,1626.2337628728,403.1407936711,2908.6189883845
2017,Sissach,958.0,1054.0,382.0,381.0,112.0,43.0,1180.0,5533.0,423,530,2017.0,2861.0,2017.0,2861.0,20.0,,,57.0,4.0,2.75,4091.0,279909678.0,8068.0,10.0,11444.0,5216.0,26889.0,72.0,55.0,17.0,486.0,581.0,-95.0,0.0,-78.0,26811.0,2017.0,2861.0,8068.0,10.0,11444.0,36.0,8068.0,10.0,11444.0,49.0,996.7986057972364,1381.8916690580702,1680.108609795333,1994.3781813849405,1454.232680290844,65.5534626736,0.0,806.2488360869,1626.2337628728,403.1407936711,2908.6189883845
2018,Sissach,980.0,1064.0,379.0,378.0,112.0,43.0,1165.0,5532.0,( )25,416,2018.0,2861.0,2018.0,2861.0,40.0,,,57.0,4.0,2.75,4154.0,287536006.0,8072.0,10.0,11444.0,5216.0,26779.0,70.0,47.0,23.0,478.0,489.0,-11.0,0.0,12.0,26791.0,2018.0,2861.0,8072.0,10.0,11444.0,58.0,8072.0,10.0,11444.0,48.0,996.7986057972364,1381.8916690580702,1680.108609795333,1994.3781813849405,1454.232680290844,65.5534626736,0.0,806.2488360869,1626.2337628728,403.1407936711,2908.6189883845
2019,Sissach,1013.0,1075.0,375.0,378.0,107.0,40.0,1161.0,5539.0,431,( )19,2019.0,2861.0,2019.0,2861.0,34.0,,,57.0,4.0,2.75,4160.0,287305505.0,8076.0,10.0,11444.0,5216.0,26800.0,62.0,52.0,10.0,484.0,494.0,-10.0,-1.0,-1.0,26799.0,2019.0,2861.0,8076.0,10.0,11444.0,37.0,8076.0,10.0,11444.0,38.0,996.7986057972364,1381.8916690580702,1680.108609795333,1994.3781813849405,1454.232680290844,65.5534626736,0.0,806.2488360869,1626.2337628728,403.1407936711,2908.6189883845
2020,Sissach,1052.0,1086.0,370.0,376.0,105.0,39.0,1137.0,5563.0,528,834,2020.0,2861.0,2020.0,2861.0,19.0,,,57.0,4.0,0.55,4216.0,287666961.0,8080.0,10.0,11444.0,5216.0,26793.0,76.0,55.0,21.0,475.0,481.0,-6.0,0.0,15.0,26808.0,2020.0,2861.0,8080.0,10.0,11444.0,48.0,8080.0,10.0,11444.0,64.0,,,,,,,,,,,
2021,Sissach,1097.0,1106.0,379.0,379.0,104.0,36.0,1161.0,5618.0,( )30,416,2021.0,2861.0,2021.0,2861.0,14.0,,,57.0,4.0,0.55,4287.0,297116364.0,8084.0,10.0,11444.0,5216.0,27058.0,65.0,61.0,4.0,534.0,425.0,109.0,0.0,113.0,27171.0,2021.0,2861.0,8084.0,10.0,11444.0,57.0,8084.0,10.0,11444.0,57.0,,,,,,,,,,,
2022,Sissach,1114.0,1105.0,360.0,394.0,98.0,38.0,1243.0,5647.0,428,,2022.0,2861.0,2022.0,2861.0,48.0,,,57.0,4.0,0.55,4293.0,297959073.0,8088.0,10.0,11444.0,5216.0,27522.0,53.0,54.0,-1.0,559.0,479.0,80.0,0.0,79.0,27601.0,2022.0,2861.0,8088.0,10.0,11444.0,42.0,8088.0,10.0,11444.0,31.0,,,,,,,,,,,
2023,Sissach,1125.0,1112.0,366.0,389.0,105.0,34.0,1282.0,5606.0,530,,2023.0,2861.0,2023.0,2861.0,10.0,55.0,55.0,57.0,,,,,8092.0,10.0,11444.0,5216.0,27558.0,50.0,69.0,-19.0,539.0,534.0,5.0,0.0,-14.0,27544.0,2023.0,2861.0,8092.0,10.0,11444.0,41.0,8092.0,10.0,11444.0,46.0,,,,,,,,,,,
2024,Sissach,1120.0,1123.0,373.0,391.0,101.0,35.0,1280.0,5619.0,,,2024.0,2861.0,2024.0,2861.0,12.0,55.0,55.0,57.0,,,,,8096.0,10.0,11444.0,5216.0,27578.0,53.0,58.0,-5.0,473.0,435.0,38.0,0.0,33.0,27611.0,2024.0,2861.0,8096.0,10.0,11444.0,60.0,8096.0,10.0,11444.0,54.0,,,,,,,,,,,
2025,Sissach,,,,,,,,,,,,,,,,55.0,55.0,57.0,,,,,6075.0,6.0,8583.0,3912.0,20845.0,48.0,51.0,-3.0,370.0,301.0,69.0,0.0,66.0,20911.0,,,4050.0,3.0,5722.0,20.0,4050.0,3.0,5722.0,16.0,,,,,,,,,,,
1975,Waldenburg,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Waldenburg,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Waldenburg,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Waldenburg,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Waldenburg,,,,,,,,,,,1979.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1979.0,2895.0,,,,,,,,,,,,,,,,,,,
1980,Waldenburg,,,,,,,185.0,1036.0,,,1980.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1980.0,2895.0,,,,,,,,,,,,,,,,,,,
1981,Waldenburg,,,,,,,189.0,1041.0,,,1981.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1981.0,2895.0,,,,,,,,,,,,,,,,,,,
1982,Waldenburg,,,,,,,190.0,1039.0,,,1982.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1982.0,2895.0,,,,,,,,,,,,,,,,,,,
1983,Waldenburg,,,,,,,177.0,1049.0,,,1983.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1983.0,2895.0,,,,,,,,,,,,,,,,,,,
1984,Waldenburg,,,,,,,177.0,1048.0,,,1984.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1984.0,2895.0,,,,,,,,,,,,,,,,,,,
1985,Waldenburg,,,,,,,185.0,1025.0,,,1985.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1985.0,2895.0,,,,,,,,,,,,,,,,,,,
1986,Waldenburg,,,,,,,206.0,990.0,,,1986.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1986.0,2895.0,,,,,,,,,,,,,,,,,,,
1987,Waldenburg,,,,,,,224.0,965.0,,,1987.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1987.0,2895.0,,,,,,,,,,,,,,,,,,,
1988,Waldenburg,,,,,,,237.0,951.0,,,1988.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1988.0,2895.0,,,,,,,,,,,,,,,,,,,
1989,Waldenburg,,,,,,,253.0,955.0,,,1989.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1989.0,2895.0,,,,,,,,,,,,,,,,,,,
1990,Waldenburg,,,,,,,281.0,970.0,,,1990.0,2895.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1990.0,2895.0,,,,,,,,,,,,,,,,,,,
1991,Waldenburg,,,,,,,301.0,982.0,,,1991.0,2895.0,,,,,,62.0,,,,,,,,,,,,,,,,,,,1991.0,2895.0,,,,,,,,,,,,,,,,,,,
1992,Waldenburg,,,,,,,325.0,986.0,,,1992.0,2895.0,,,,,,62.0,,,,,,,,,,,,,,,,,,,1992.0,2895.0,,,,,,,,,,,,,,,,,,,
1993,Waldenburg,,,,,,,329.0,971.0,,,1993.0,2895.0,,,,,,63.0,,,,,,,,,,,,,,,,,,,1993.0,2895.0,,,,,,,,,,,,,,,,,,,
1994,Waldenburg,,,,,,,345.0,968.0,,,1994.0,2895.0,1994.0,2895.0,9.0,,,64.0,,,,,,,,,,,,,,,,,,,1994.0,2895.0,,,,,,,,,,,,,,,,,,,
1995,Waldenburg,,,,,,,374.0,971.0,,,1995.0,2895.0,1995.0,2895.0,5.0,,,64.0,,,,,,,,,,,,,,,,,,,1995.0,2895.0,,,,,,,,,,,,,,,,,,,
1996,Waldenburg,,,,,,,409.0,977.0,,,1996.0,2895.0,1996.0,2895.0,32.0,,,67.0,,,,,,,,,,,,,,,,,,,1996.0,2895.0,,,,,,,,,,,,,,,,,,,
1997,Waldenburg,,,,,,,438.0,970.0,,,1997.0,2895.0,1997.0,2895.0,1.0,,,67.0,,,,,,,,,,,,,,,,,,,1997.0,2895.0,,,,,,,,,,,,,,,,,,,
1998,Waldenburg,,,,,,,446.0,977.0,,,1998.0,2895.0,1998.0,2895.0,1.0,,,67.0,,,,,,,,,,,,,,,,,,,1998.0,2895.0,,,,,,,,,,,,,,,,,,,
1999,Waldenburg,,,,,,,433.0,970.0,,,1999.0,2895.0,1999.0,2895.0,2.0,,,67.0,,,,,,,,,,,,,,,,,,,1999.0,2895.0,,,,,,,,,,,,,,,,,,,
2000,Waldenburg,,,,,,,426.0,957.0,,,2000.0,2895.0,2000.0,2895.0,0.0,,,67.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2895.0,,,,,,,,,,,,,,,,,,,
2001,Waldenburg,,,,,,,370.0,943.0,,,2001.0,2895.0,2001.0,2895.0,0.0,,,67.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2895.0,,,,,,,,,,,,,,,,,,,
2002,Waldenburg,,,,,,,350.0,926.0,,,2002.0,2895.0,2002.0,2895.0,0.0,,,67.0,4.8,5.3,,,,,,,,,,,,,,,,,2002.0,2895.0,,,,,,,,,,,,,,,,,,,
2003,Waldenburg,,,,,,,359.0,927.0,,,2003.0,2895.0,2003.0,2895.0,0.0,,,67.0,4.75,5.25,,,8012.0,10.0,11580.0,5220.0,5135.0,15.0,12.0,3.0,104.0,85.0,19.0,0.0,22.0,5157.0,2003.0,2895.0,,,,,,,,,,,,,,,,,,,
2004,Waldenburg,,,,,,,360.0,944.0,,,2004.0,2895.0,2004.0,2895.0,1.0,,,67.0,4.75,5.25,,,8016.0,10.0,11580.0,5220.0,5211.0,19.0,11.0,8.0,130.0,133.0,-3.0,0.0,5.0,5216.0,2004.0,2895.0,,,,,,,,,,,,,,,,,,,
2005,Waldenburg,,,,,,,377.0,933.0,,,2005.0,2895.0,2005.0,2895.0,0.0,,,67.0,4.75,5.25,,,8020.0,10.0,11580.0,5220.0,5245.0,13.0,9.0,4.0,122.0,132.0,-10.0,0.0,-6.0,5239.0,2005.0,2895.0,6015.0,9.0,8685.0,12.0,6015.0,9.0,8685.0,9.0,,,,,,,,,,,
2006,Waldenburg,,,,,,,365.0,915.0,,,2006.0,2895.0,2006.0,2895.0,2.0,,,67.0,4.75,5.25,,,8024.0,10.0,11580.0,5220.0,5132.0,14.0,21.0,-7.0,94.0,111.0,-17.0,0.0,-24.0,5108.0,2006.0,2895.0,8024.0,10.0,11580.0,11.0,8024.0,10.0,11580.0,14.0,,,,,,,,,,,
2007,Waldenburg,,,,,,,355.0,905.0,,,2007.0,2895.0,2007.0,2895.0,1.0,,,67.0,4.75,5.25,,,8028.0,10.0,11580.0,5220.0,5053.0,16.0,13.0,3.0,82.0,112.0,-30.0,0.0,-27.0,5026.0,2007.0,2895.0,8028.0,10.0,11580.0,15.0,8028.0,10.0,11580.0,16.0,,,,,,,,,,,
2008,Waldenburg,,,,,,,346.0,896.0,,,2008.0,2895.0,2008.0,2895.0,3.0,,,67.0,4.75,3.5,,,8032.0,10.0,11580.0,5220.0,4971.0,13.0,13.0,0.0,107.0,111.0,-4.0,0.0,-4.0,4967.0,2008.0,2895.0,8032.0,10.0,11580.0,17.0,8032.0,10.0,11580.0,18.0,,,,,,,,,,,
2009,Waldenburg,,,,,,,344.0,890.0,,,2009.0,2895.0,2009.0,2895.0,4.0,,,67.0,4.75,3.5,,,8036.0,10.0,11580.0,5220.0,4958.0,11.0,8.0,3.0,103.0,144.0,-41.0,0.0,-38.0,4920.0,2009.0,2895.0,8036.0,10.0,11580.0,14.0,8036.0,10.0,11580.0,10.0,,,,,,,,,,,
2010,Waldenburg,,,,,,,335.0,889.0,,,2010.0,2895.0,2010.0,2895.0,0.0,,,67.0,4.75,3.5,,,8040.0,10.0,11580.0,5220.0,4886.0,12.0,12.0,0.0,128.0,115.0,13.0,0.0,13.0,4899.0,2010.0,2895.0,8040.0,10.0,11580.0,13.0,8040.0,10.0,11580.0,14.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,,191.4168100202,256.8267102827,0.0,475.3545356289
2011,Waldenburg,,,,,,,336.0,886.0,,,2011.0,2895.0,2011.0,2895.0,0.0,,,67.0,4.75,2.75,,,8044.0,10.0,11580.0,5220.0,4892.0,15.0,6.0,9.0,109.0,123.0,-14.0,0.0,-5.0,4887.0,2011.0,2895.0,8044.0,10.0,11580.0,15.0,8044.0,10.0,11580.0,15.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,,191.4168100202,256.8267102827,0.0,475.3545356289
2012,Waldenburg,209.0,160.0,57.0,48.0,26.0,22.0,337.0,868.0,,,2012.0,2895.0,2012.0,2895.0,2.0,,,67.0,4.75,2.75,,,8048.0,10.0,11580.0,5220.0,4831.0,11.0,13.0,-2.0,119.0,137.0,-18.0,0.0,-20.0,4811.0,2012.0,2895.0,8048.0,10.0,11580.0,10.0,8048.0,10.0,11580.0,8.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,,191.4168100202,256.8267102827,0.0,475.3545356289
2013,Waldenburg,199.0,165.0,66.0,46.0,25.0,19.0,340.0,855.0,0( ),0( ),2013.0,2895.0,2013.0,2895.0,0.0,,,67.0,4.75,2.75,750.0,36500176.0,8052.0,10.0,11580.0,5220.0,4781.0,10.0,14.0,-4.0,91.0,95.0,-4.0,0.0,-8.0,4773.0,2013.0,2895.0,8052.0,10.0,11580.0,7.0,6039.0,8.0,8685.0,9.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,,191.4168100202,256.8267102827,0.0,475.3545356289
2014,Waldenburg,199.0,165.0,66.0,51.0,28.0,15.0,328.0,859.0,05,0( ),2014.0,2895.0,2014.0,2895.0,1.0,,,67.0,4.75,2.75,759.0,37195116.0,8056.0,10.0,11580.0,5220.0,4740.0,14.0,13.0,1.0,122.0,110.0,12.0,0.0,13.0,4753.0,2014.0,2895.0,6042.0,6.0,8685.0,6.0,6042.0,7.0,8685.0,8.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,,191.4168100202,256.8267102827,0.0,475.3545356289
2015,Waldenburg,187.0,168.0,64.0,44.0,29.0,14.0,343.0,838.0,0( ),( )( ),2015.0,2895.0,2015.0,2895.0,0.0,,,67.0,4.75,2.75,758.0,35681346.0,8060.0,10.0,11580.0,5220.0,4741.0,2.0,7.0,-5.0,87.0,122.0,-35.0,0.0,-40.0,4701.0,2015.0,2895.0,8060.0,10.0,11580.0,9.0,6045.0,8.0,8685.0,6.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,,244.8992666824,148.4724745693,24.496499001,430.8333785467
2016,Waldenburg,192.0,177.0,65.0,47.0,28.0,13.0,351.0,821.0,04,06,2016.0,2895.0,2016.0,2895.0,3.0,,,69.5,4.75,2.75,751.0,36473856.0,8064.0,10.0,11580.0,5220.0,4675.0,8.0,9.0,-1.0,131.0,101.0,30.0,0.0,29.0,4704.0,2016.0,2895.0,8064.0,10.0,11580.0,10.0,8064.0,10.0,11580.0,10.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,,244.8992666824,148.4724745693,24.496499001,430.8333785467
2017,Waldenburg,197.0,172.0,60.0,39.0,27.0,14.0,350.0,815.0,04,( )( ),2017.0,2895.0,2017.0,2895.0,0.0,,,69.5,4.75,2.75,733.0,36028458.0,8068.0,10.0,11580.0,5220.0,4685.0,14.0,9.0,5.0,98.0,149.0,-51.0,0.0,-46.0,4639.0,2017.0,2895.0,8068.0,10.0,11580.0,5.0,6051.0,9.0,8685.0,8.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,,244.8992666824,148.4724745693,24.496499001,430.8333785467
2018,Waldenburg,199.0,167.0,67.0,40.0,21.0,9.0,334.0,781.0,( )( ),( )4,2018.0,2895.0,2018.0,2895.0,0.0,,,69.5,4.75,2.75,701.0,34989228.0,8072.0,10.0,11580.0,5220.0,4490.0,11.0,11.0,0.0,102.0,160.0,-58.0,0.0,-58.0,4432.0,2018.0,2895.0,8072.0,10.0,11580.0,9.0,6054.0,7.0,8685.0,7.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,,244.8992666824,148.4724745693,24.496499001,430.8333785467
2019,Waldenburg,201.0,177.0,62.0,42.0,20.0,11.0,332.0,767.0,( )( ),0( ),2019.0,2895.0,2019.0,2895.0,7.0,,,69.5,4.75,2.75,715.0,35420765.0,8076.0,10.0,11580.0,5220.0,4377.0,11.0,9.0,2.0,128.0,97.0,31.0,0.0,33.0,4410.0,2019.0,2895.0,6057.0,8.0,8685.0,5.0,8076.0,10.0,11580.0,7.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,,244.8992666824,148.4724745693,24.496499001,430.8333785467
2020,Waldenburg,205.0,186.0,59.0,41.0,25.0,10.0,349.0,788.0,0( ),( )4,2020.0,2895.0,2020.0,2895.0,0.0,,,69.5,4.75,0.55,725.0,36677839.0,8080.0,10.0,11580.0,5220.0,4540.0,11.0,8.0,3.0,119.0,110.0,9.0,0.0,12.0,4552.0,2020.0,2895.0,8080.0,10.0,11580.0,11.0,8080.0,10.0,11580.0,14.0,,,,,,,,,,,
2021,Waldenburg,225.0,178.0,55.0,42.0,23.0,11.0,351.0,773.0,( )( ),4( ),2021.0,2895.0,2021.0,2895.0,4.0,,,69.5,4.75,0.55,740.0,36554928.0,8084.0,10.0,11580.0,5220.0,4497.0,6.0,16.0,-10.0,110.0,100.0,10.0,0.0,0.0,4497.0,2021.0,2895.0,8084.0,10.0,11580.0,14.0,4042.0,6.0,5790.0,8.0,,,,,,,,,,,
2022,Waldenburg,212.0,190.0,53.0,36.0,22.0,11.0,353.0,770.0,( )4,,2022.0,2895.0,2022.0,2895.0,20.0,,,69.5,4.75,0.55,721.0,35829406.0,8088.0,10.0,11580.0,5220.0,4495.0,8.0,11.0,-3.0,131.0,141.0,-10.0,0.0,-13.0,4482.0,2022.0,2895.0,8088.0,10.0,11580.0,11.0,8088.0,10.0,11580.0,16.0,,,,,,,,,,,
2023,Waldenburg,225.0,192.0,57.0,32.0,24.0,9.0,368.0,769.0,( )4,,2023.0,2895.0,2023.0,2895.0,13.0,52.0,52.0,69.5,,,,,8092.0,10.0,11580.0,5220.0,4527.0,10.0,16.0,-6.0,170.0,127.0,43.0,0.0,37.0,4564.0,2023.0,2895.0,8092.0,10.0,11580.0,14.0,8092.0,10.0,11580.0,11.0,,,,,,,,,,,
2024,Waldenburg,241.0,185.0,58.0,35.0,22.0,10.0,389.0,773.0,,,2024.0,2895.0,2024.0,2895.0,0.0,55.0,55.0,69.5,,,,,8096.0,10.0,11580.0,5220.0,4652.0,6.0,9.0,-3.0,142.0,146.0,-4.0,0.0,-7.0,4645.0,2024.0,2895.0,6072.0,6.0,8685.0,4.0,6072.0,7.0,8685.0,4.0,,,,,,,,,,,
2025,Waldenburg,,,,,,,,,,,,,,,,55.0,55.0,72.0,,,,,6075.0,6.0,8685.0,3915.0,3436.0,6.0,9.0,-3.0,123.0,113.0,10.0,0.0,7.0,3443.0,,,4050.0,3.0,5790.0,2.0,4050.0,3.0,5790.0,5.0,,,,,,,,,,,
