jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
2005,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,23
2005,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,270
2005,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,13
2005,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1457
2005,2849,Itingen,1304,Bezirk Sissach,2,Ausland,284
2005,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,465
2005,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,39
2005,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1147
2005,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,117
2005,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,850
2005,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,80
2005,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,189
2005,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,6
2005,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,384
2005,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,31
2005,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1654
2005,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,173
2005,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,653
2005,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,55
2005,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,254
2005,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,100
2005,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,724
2005,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,39
2005,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4674
2005,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1028
2005,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,610
2005,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,247
2005,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,854
2005,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,58
2005,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1015
2005,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,204
2005,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,641
2005,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,33
2005,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,584
2005,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,24
2005,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,399
2005,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,12
2005,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,485
2005,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,27
2005,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,589
2005,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,30
2005,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,711
2005,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,57
2005,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1414
2005,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,94
2005,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,510
2005,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,35
2005,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1968
2005,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,307
2005,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,476
2005,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,27
2005,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,848
2005,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,162
2005,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,316
2005,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,10
2005,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,153
2005,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,3
2005,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1392
2005,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,395
2005,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1384
2005,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,149
2005,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,395
2005,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,15
2005,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,933
2005,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,377
2006,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,14921
2006,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3546
2006,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7175
2006,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1749
2006,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11456
2006,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2890
2006,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7883
2006,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2467
2006,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4632
2006,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1114
2006,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4218
2006,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,602
2006,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9348
2006,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2348
2006,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,13961
2006,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3017
2006,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1945
2006,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,211
2006,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1298
2006,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,113
2006,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8098
2006,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1235
2006,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,646
2006,2781,Blauen,1302,Bezirk Laufen,2,Ausland,37
2006,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1418
2006,2782,Brislach,1302,Bezirk Laufen,2,Ausland,87
2006,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,628
2006,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,64
2006,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1120
2006,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,168
2006,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1224
2006,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,491
2006,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4008
2006,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1180
2006,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1059
2006,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,118
2006,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,387
2006,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,21
2006,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,255
2006,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,16
2006,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1630
2006,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,116
2006,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1246
2006,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,83
2006,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1377
2006,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,103
2006,2822,Augst,1303,Bezirk Liestal,1,Schweiz,740
2006,2822,Augst,1303,Bezirk Liestal,2,Ausland,179
2006,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3779
2006,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,583
2006,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4489
2006,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1636
2006,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3272
2006,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1043
2006,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,790
2006,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,142
2006,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,264
2006,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,11
2006,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3614
2006,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1153
2006,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9927
2006,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3320
2006,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1205
2006,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,93
2006,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9473
2006,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,5522
2006,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,612
2006,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,100
2006,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1241
2006,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,79
2006,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,509
2006,2841,Anwil,1304,Bezirk Sissach,2,Ausland,35
2006,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,691
2006,2842,Böckten,1304,Bezirk Sissach,2,Ausland,60
2006,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,619
2006,2843,Buckten,1304,Bezirk Sissach,2,Ausland,60
2006,2844,Buus,1304,Bezirk Sissach,1,Schweiz,891
2006,2844,Buus,1304,Bezirk Sissach,2,Ausland,71
2006,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,467
2006,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,78
2006,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4686
2006,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,921
2006,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,262
2006,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,12
2006,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,266
2006,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,11
2006,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1507
2006,2849,Itingen,1304,Bezirk Sissach,2,Ausland,302
2006,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,453
2006,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,40
2006,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1145
2006,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,120
2006,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,849
2006,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,88
2006,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,190
2006,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,8
2006,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,387
2006,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,33
2006,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1674
2006,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,185
2006,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,671
2006,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,45
2006,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,249
2006,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,102
2006,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,728
2006,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,43
2006,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4740
2006,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1052
2006,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,584
2006,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,250
2006,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,849
2006,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,54
2006,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1012
2006,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,203
2006,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,644
2006,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,34
2006,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,577
2006,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,28
2006,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,395
2006,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,11
2006,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,482
2006,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,27
2006,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,595
2006,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,33
2006,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,712
2006,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,57
2006,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1406
2006,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,118
2006,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,516
2006,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,31
2006,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1951
2006,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,303
2006,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,471
2006,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,27
2006,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,855
2006,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,163
2006,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,314
2006,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,11
2006,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,150
2006,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,4
2006,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1397
2006,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,387
2006,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1387
2006,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,142
2006,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,399
2006,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,20
2006,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,915
2006,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,365
2007,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15047
2007,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3658
2007,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7194
2007,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1742
2007,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11435
2007,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2920
2007,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7903
2007,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2439
2007,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4674
2007,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1113
2007,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4215
2007,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,604
2007,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9323
2007,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2392
2007,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14063
2007,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,2993
2007,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1935
2007,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,210
2007,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1307
2007,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,117
2007,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8076
2007,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1249
2007,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,645
2007,2781,Blauen,1302,Bezirk Laufen,2,Ausland,39
2007,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1423
2007,2782,Brislach,1302,Bezirk Laufen,2,Ausland,108
2007,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,635
2007,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,60
2007,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1146
2007,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,197
2007,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1230
2007,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,475
2007,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4009
2007,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1183
2007,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1075
2007,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,111
2007,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,390
2007,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,20
2007,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,261
2007,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,22
2007,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1645
2007,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,122
2007,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1261
2007,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,88
2007,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1392
2007,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,110
2007,2822,Augst,1303,Bezirk Liestal,1,Schweiz,736
2007,2822,Augst,1303,Bezirk Liestal,2,Ausland,168
2007,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3802
2007,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,574
2007,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4468
2007,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1670
2007,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3277
2007,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1034
2007,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,806
2007,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,169
2007,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,271
2007,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,18
2007,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3622
2007,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1151
2007,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10048
2007,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3314
2007,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1212
2007,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,92
2007,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9520
2007,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,5553
2007,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,611
2007,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,101
2007,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1238
2007,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,85
2007,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,516
2007,2841,Anwil,1304,Bezirk Sissach,2,Ausland,39
2007,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,698
2007,2842,Böckten,1304,Bezirk Sissach,2,Ausland,59
2007,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,623
2007,2843,Buckten,1304,Bezirk Sissach,2,Ausland,69
2007,2844,Buus,1304,Bezirk Sissach,1,Schweiz,889
2007,2844,Buus,1304,Bezirk Sissach,2,Ausland,76
2007,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,472
2007,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,71
2007,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4710
2007,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,922
2007,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,262
2007,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,12
2007,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,266
2007,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,8
2007,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1512
2007,2849,Itingen,1304,Bezirk Sissach,2,Ausland,297
2007,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,451
2007,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,39
2007,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1147
2007,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,123
2007,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,853
2007,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,92
2007,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,188
2007,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,12
2007,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,392
2007,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,30
2007,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1682
2007,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,189
2007,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,673
2007,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,50
2007,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,258
2007,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,96
2007,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,740
2007,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,43
2007,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4779
2007,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1023
2007,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,576
2007,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,243
2007,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,845
2007,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,56
2007,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1015
2007,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,209
2007,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,645
2007,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,38
2007,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,581
2007,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,29
2007,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,400
2007,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,10
2007,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,486
2007,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,20
2007,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,592
2007,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,34
2007,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,721
2007,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,59
2007,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1421
2007,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,133
2007,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,509
2007,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,30
2007,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1998
2007,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,316
2007,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,480
2007,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,23
2007,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,853
2007,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,155
2007,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,314
2007,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,13
2007,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,147
2007,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,5
2007,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1397
2007,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,397
2007,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1386
2007,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,128
2007,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,389
2007,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,21
2007,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,905
2007,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,355
2008,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15151
2008,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,3882
2008,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7215
2008,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1727
2008,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11468
2008,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2941
2008,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7896
2008,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2528
2008,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4801
2008,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1177
2008,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4195
2008,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,625
2008,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9284
2008,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2457
2008,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14140
2008,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3019
2008,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1936
2008,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,203
2008,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1300
2008,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,127
2008,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8104
2008,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1292
2008,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,647
2008,2781,Blauen,1302,Bezirk Laufen,2,Ausland,39
2008,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1438
