jahr,bfs_nummer,gemeinde,indikator,wert
2022,2825,Füllinsdorf,Steuerbares_Einkommen_CHF,187807370.0
2022,2826,Giebenach,Steuerbares_Einkommen_CHF,43497098.0
2022,2829,Liestal,Steuerbares_Einkommen_CHF,602393010.0
2022,2833,Seltisberg,Steuerbares_Einkommen_CHF,62125418.0
2022,2844,Buus,Steuerbares_Einkommen_CHF,41089609.0
2022,2855,Oltingen,Steuerbares_Einkommen_CHF,17463592.0
2022,2856,Ormalingen,Steuerbares_Einkommen_CHF,88613378.0
2022,2858,Rothenfluh,Steuerbares_Einkommen_CHF,29053825.0
2022,2859,Rümlingen,Steuerbares_Einkommen_CHF,13280886.0
2022,2861,Sissach,Steuerbares_Einkommen_CHF,297959073.0
2022,2862,Tecknau,Steuerbares_Einkommen_CHF,27444711.0
2022,2864,Thürnen,Steuerbares_Einkommen_CHF,55684073.0
2022,2865,Wenslingen,Steuerbares_Einkommen_CHF,25414312.0
2022,2866,Wintersingen,Steuerbares_Einkommen_CHF,25073491.0
2022,2867,Wittinsburg,Steuerbares_Einkommen_CHF,17939691.0
2022,2891,Niederdorf,Steuerbares_Einkommen_CHF,61979402.0
2022,2893,Reigoldswil,Steuerbares_Einkommen_CHF,54152891.0
2020,2762,Allschwil,Anzahl_Steuerpflichtige,13342.0
2020,2763,Arlesheim,Anzahl_Steuerpflichtige,5970.0
2020,2766,Birsfelden,Anzahl_Steuerpflichtige,6643.0
2020,2767,Bottmingen,Anzahl_Steuerpflichtige,4136.0
2020,2768,Ettingen,Anzahl_Steuerpflichtige,3360.0
2014,2866,Wintersingen,Anzahl_Steuerpflichtige,377.0
2014,2867,Wittinsburg,Anzahl_Steuerpflichtige,230.0
2014,2767,Bottmingen,Steuerbares_Einkommen_CHF,374349157.0
2014,2768,Ettingen,Steuerbares_Einkommen_CHF,206240588.0
2014,2772,Pfeffingen,Steuerbares_Einkommen_CHF,132765099.0
2014,2781,Blauen,Steuerbares_Einkommen_CHF,31459947.0
2014,2785,Duggingen,Steuerbares_Einkommen_CHF,54784762.0
2014,2786,Grellingen,Steuerbares_Einkommen_CHF,57571864.0
2014,2787,Laufen,Steuerbares_Einkommen_CHF,187572154.0
2014,2788,Liesberg,Steuerbares_Einkommen_CHF,38198256.0
2014,2789,Nenzlingen,Steuerbares_Einkommen_CHF,14335797.0
2014,2790,Roggenburg,Steuerbares_Einkommen_CHF,7869967.0
2014,2791,Röschenz,Steuerbares_Einkommen_CHF,68367246.0
2014,2792,Wahlen,Steuerbares_Einkommen_CHF,46340628.0
2014,2821,Arisdorf,Steuerbares_Einkommen_CHF,66006436.0
2014,2822,Augst,Steuerbares_Einkommen_CHF,34337081.0
2014,2823,Bubendorf,Steuerbares_Einkommen_CHF,165082741.0
2014,2824,Frenkendorf,Steuerbares_Einkommen_CHF,231321073.0
2014,2825,Füllinsdorf,Steuerbares_Einkommen_CHF,166364707.0
2014,2826,Giebenach,Steuerbares_Einkommen_CHF,42584729.0
2014,2829,Liestal,Steuerbares_Einkommen_CHF,520190759.0
2014,2830,Lupsingen,Steuerbares_Einkommen_CHF,59777416.0
2014,2831,Pratteln,Steuerbares_Einkommen_CHF,509578501.0
2014,2833,Seltisberg,Steuerbares_Einkommen_CHF,63657604.0
2014,2841,Anwil,Steuerbares_Einkommen_CHF,18252484.0
2014,2842,Böckten,Steuerbares_Einkommen_CHF,31144106.0
2014,2849,Itingen,Steuerbares_Einkommen_CHF,74031684.0
2014,2850,Känerkinden,Steuerbares_Einkommen_CHF,20059884.0
2014,2852,Läufelfingen,Steuerbares_Einkommen_CHF,46225445.0
2014,2853,Maisprach,Steuerbares_Einkommen_CHF,39899388.0
2014,2864,Thürnen,Steuerbares_Einkommen_CHF,47061517.0
2014,2865,Wenslingen,Steuerbares_Einkommen_CHF,26260823.0
2014,2867,Wittinsburg,Steuerbares_Einkommen_CHF,15115788.0
2014,2881,Arboldswil,Steuerbares_Einkommen_CHF,21680035.0
2014,2882,Bennwil,Steuerbares_Einkommen_CHF,21557726.0
2014,2886,Hölstein,Steuerbares_Einkommen_CHF,85424755.0
2013,2762,Allschwil,Anzahl_Steuerpflichtige,12750.0
2013,2765,Binningen,Anzahl_Steuerpflichtige,9599.0
2013,2766,Birsfelden,Anzahl_Steuerpflichtige,6550.0
2013,2767,Bottmingen,Anzahl_Steuerpflichtige,3818.0
2013,2769,Münchenstein,Anzahl_Steuerpflichtige,7277.0
2013,2770,Muttenz,Anzahl_Steuerpflichtige,10821.0
2013,2774,Schönenbuch,Anzahl_Steuerpflichtige,843.0
2013,2784,Dittingen,Anzahl_Steuerpflichtige,463.0
2013,2785,Duggingen,Anzahl_Steuerpflichtige,847.0
2013,2786,Grellingen,Anzahl_Steuerpflichtige,1069.0
2013,2787,Laufen,Anzahl_Steuerpflichtige,3408.0
2013,2788,Liesberg,Anzahl_Steuerpflichtige,767.0
2013,2789,Nenzlingen,Anzahl_Steuerpflichtige,238.0
2013,2790,Roggenburg,Anzahl_Steuerpflichtige,190.0
2013,2791,Röschenz,Anzahl_Steuerpflichtige,1129.0
2013,2792,Wahlen,Anzahl_Steuerpflichtige,851.0
2013,2823,Bubendorf,Anzahl_Steuerpflichtige,2625.0
2013,2824,Frenkendorf,Anzahl_Steuerpflichtige,3797.0
2013,2826,Giebenach,Anzahl_Steuerpflichtige,634.0
2013,2828,Lausen,Anzahl_Steuerpflichtige,2956.0
2013,2829,Liestal,Anzahl_Steuerpflichtige,8555.0
2013,2830,Lupsingen,Anzahl_Steuerpflichtige,770.0
2013,2831,Pratteln,Anzahl_Steuerpflichtige,9202.0
2013,2832,Ramlinsburg,Anzahl_Steuerpflichtige,426.0
2013,2833,Seltisberg,Anzahl_Steuerpflichtige,760.0
2013,2841,Anwil,Anzahl_Steuerpflichtige,321.0
2013,2842,Böckten,Anzahl_Steuerpflichtige,475.0
2013,2850,Känerkinden,Anzahl_Steuerpflichtige,294.0
2013,2853,Maisprach,Anzahl_Steuerpflichtige,584.0
2013,2854,Nusshof,Anzahl_Steuerpflichtige,149.0
2013,2855,Oltingen,Anzahl_Steuerpflichtige,276.0
2013,2856,Ormalingen,Anzahl_Steuerpflichtige,1223.0
2013,2858,Rothenfluh,Anzahl_Steuerpflichtige,454.0
2013,2881,Arboldswil,Anzahl_Steuerpflichtige,318.0
2013,2784,Dittingen,Steuerbares_Einkommen_CHF,23282773.0
2013,2785,Duggingen,Steuerbares_Einkommen_CHF,52872641.0
2013,2786,Grellingen,Steuerbares_Einkommen_CHF,56589354.0
2013,2787,Laufen,Steuerbares_Einkommen_CHF,183746310.0
2013,2791,Röschenz,Steuerbares_Einkommen_CHF,67190433.0
2013,2792,Wahlen,Steuerbares_Einkommen_CHF,45182286.0
2013,2821,Arisdorf,Steuerbares_Einkommen_CHF,67272696.0
2013,2845,Diepflingen,Steuerbares_Einkommen_CHF,23390727.0
2013,2853,Maisprach,Steuerbares_Einkommen_CHF,39112655.0
2013,2854,Nusshof,Steuerbares_Einkommen_CHF,11268508.0
2013,2855,Oltingen,Steuerbares_Einkommen_CHF,13652401.0
2013,2856,Ormalingen,Steuerbares_Einkommen_CHF,74074516.0
2013,2859,Rümlingen,Steuerbares_Einkommen_CHF,11218343.0
2013,2860,Rünenberg,Steuerbares_Einkommen_CHF,27614443.0
2013,2861,Sissach,Steuerbares_Einkommen_CHF,255592686.0
2013,2864,Thürnen,Steuerbares_Einkommen_CHF,45914204.0
2013,2865,Wenslingen,Steuerbares_Einkommen_CHF,24644812.0
2013,2866,Wintersingen,Steuerbares_Einkommen_CHF,20712849.0
2013,2867,Wittinsburg,Steuerbares_Einkommen_CHF,15761681.0
2013,2881,Arboldswil,Steuerbares_Einkommen_CHF,21534727.0
2013,2883,Bretzwil,Steuerbares_Einkommen_CHF,22108383.0
2013,2884,Diegten,Steuerbares_Einkommen_CHF,52863254.0
2013,2885,Eptingen,Steuerbares_Einkommen_CHF,14936976.0
2013,2886,Hölstein,Steuerbares_Einkommen_CHF,87977301.0
2013,2889,Lauwil,Steuerbares_Einkommen_CHF,10644887.0
2022,2841,Anwil,Steuerbares_Einkommen_CHF,19424990.0
2022,2842,Böckten,Steuerbares_Einkommen_CHF,35973152.0
2022,2843,Buckten,Steuerbares_Einkommen_CHF,25927759.0
2022,2846,Gelterkinden,Steuerbares_Einkommen_CHF,233819167.0
2022,2848,Hemmiken,Steuerbares_Einkommen_CHF,8965421.0
2022,2852,Läufelfingen,Steuerbares_Einkommen_CHF,49004277.0
2022,2853,Maisprach,Steuerbares_Einkommen_CHF,41429392.0
2022,2854,Nusshof,Steuerbares_Einkommen_CHF,13102822.0
2022,2863,Tenniken,Steuerbares_Einkommen_CHF,35912694.0
2022,2890,Liedertswil,Steuerbares_Einkommen_CHF,5481746.0
2021,2762,Allschwil,Anzahl_Steuerpflichtige,13490.0
2021,2763,Arlesheim,Anzahl_Steuerpflichtige,6000.0
2021,2765,Binningen,Anzahl_Steuerpflichtige,9761.0
2021,2766,Birsfelden,Anzahl_Steuerpflichtige,6709.0
2021,2767,Bottmingen,Anzahl_Steuerpflichtige,4152.0
2021,2768,Ettingen,Anzahl_Steuerpflichtige,3420.0
2021,2769,Münchenstein,Anzahl_Steuerpflichtige,7602.0
2021,2770,Muttenz,Anzahl_Steuerpflichtige,11121.0
2021,2772,Pfeffingen,Anzahl_Steuerpflichtige,1401.0
2021,2774,Schönenbuch,Anzahl_Steuerpflichtige,877.0
2021,2775,Therwil,Anzahl_Steuerpflichtige,6236.0
2021,2781,Blauen,Anzahl_Steuerpflichtige,451.0
2021,2782,Brislach,Anzahl_Steuerpflichtige,1074.0
2021,2784,Dittingen,Anzahl_Steuerpflichtige,490.0
2021,2785,Duggingen,Anzahl_Steuerpflichtige,949.0
2021,2786,Grellingen,Anzahl_Steuerpflichtige,1221.0
2021,2787,Laufen,Anzahl_Steuerpflichtige,3829.0
2021,2788,Liesberg,Anzahl_Steuerpflichtige,735.0
2021,2789,Nenzlingen,Anzahl_Steuerpflichtige,292.0
2021,2790,Roggenburg,Anzahl_Steuerpflichtige,201.0
2021,2791,Röschenz,Anzahl_Steuerpflichtige,1151.0
2021,2792,Wahlen,Anzahl_Steuerpflichtige,964.0
2021,2821,Arisdorf,Anzahl_Steuerpflichtige,1059.0
2021,2822,Augst,Anzahl_Steuerpflichtige,681.0
2021,2823,Bubendorf,Anzahl_Steuerpflichtige,2571.0
2021,2824,Frenkendorf,Anzahl_Steuerpflichtige,3788.0
2021,2825,Füllinsdorf,Anzahl_Steuerpflichtige,2737.0
2021,2826,Giebenach,Anzahl_Steuerpflichtige,662.0
2021,2827,Hersberg,Anzahl_Steuerpflichtige,223.0
2021,2828,Lausen,Anzahl_Steuerpflichtige,3465.0
2021,2829,Liestal,Anzahl_Steuerpflichtige,9556.0
2021,2830,Lupsingen,Anzahl_Steuerpflichtige,869.0
2021,2831,Pratteln,Anzahl_Steuerpflichtige,10135.0
2021,2832,Ramlinsburg,Anzahl_Steuerpflichtige,458.0
2021,2833,Seltisberg,Anzahl_Steuerpflichtige,787.0
2021,2841,Anwil,Anzahl_Steuerpflichtige,324.0
2021,2842,Böckten,Anzahl_Steuerpflichtige,478.0
2021,2843,Buckten,Anzahl_Steuerpflichtige,431.0
2021,2844,Buus,Anzahl_Steuerpflichtige,682.0
2021,2845,Diepflingen,Anzahl_Steuerpflichtige,450.0
2021,2846,Gelterkinden,Anzahl_Steuerpflichtige,3837.0
2021,2847,Häfelfingen,Anzahl_Steuerpflichtige,164.0
2021,2848,Hemmiken,Anzahl_Steuerpflichtige,184.0
2021,2849,Itingen,Anzahl_Steuerpflichtige,1343.0
2021,2850,Känerkinden,Anzahl_Steuerpflichtige,325.0
2021,2852,Läufelfingen,Anzahl_Steuerpflichtige,808.0
2021,2853,Maisprach,Anzahl_Steuerpflichtige,605.0
2021,2854,Nusshof,Anzahl_Steuerpflichtige,155.0
2021,2855,Oltingen,Anzahl_Steuerpflichtige,292.0
2021,2856,Ormalingen,Anzahl_Steuerpflichtige,1414.0
2021,2858,Rothenfluh,Anzahl_Steuerpflichtige,457.0
2021,2859,Rümlingen,Anzahl_Steuerpflichtige,249.0
2021,2860,Rünenberg,Anzahl_Steuerpflichtige,508.0
2021,2861,Sissach,Anzahl_Steuerpflichtige,4287.0
2021,2862,Tecknau,Anzahl_Steuerpflichtige,473.0
2021,2863,Tenniken,Anzahl_Steuerpflichtige,555.0
2021,2864,Thürnen,Anzahl_Steuerpflichtige,877.0
2021,2865,Wenslingen,Anzahl_Steuerpflichtige,422.0
2021,2866,Wintersingen,Anzahl_Steuerpflichtige,414.0
2021,2867,Wittinsburg,Anzahl_Steuerpflichtige,254.0
2020,2792,Wahlen,Anzahl_Steuerpflichtige,947.0
2020,2824,Frenkendorf,Anzahl_Steuerpflichtige,3795.0
2020,2825,Füllinsdorf,Anzahl_Steuerpflichtige,2739.0
2020,2829,Liestal,Anzahl_Steuerpflichtige,9318.0
2020,2832,Ramlinsburg,Anzahl_Steuerpflichtige,450.0
2020,2833,Seltisberg,Anzahl_Steuerpflichtige,789.0
2020,2841,Anwil,Anzahl_Steuerpflichtige,335.0
2020,2844,Buus,Anzahl_Steuerpflichtige,664.0
2020,2845,Diepflingen,Anzahl_Steuerpflichtige,448.0
2020,2848,Hemmiken,Anzahl_Steuerpflichtige,178.0
2020,2849,Itingen,Anzahl_Steuerpflichtige,1261.0
2020,2850,Känerkinden,Anzahl_Steuerpflichtige,342.0
2020,2852,Läufelfingen,Anzahl_Steuerpflichtige,791.0
2020,2853,Maisprach,Anzahl_Steuerpflichtige,615.0
2020,2854,Nusshof,Anzahl_Steuerpflichtige,149.0
2020,2855,Oltingen,Anzahl_Steuerpflichtige,294.0
2020,2856,Ormalingen,Anzahl_Steuerpflichtige,1406.0
2020,2862,Tecknau,Anzahl_Steuerpflichtige,469.0
2020,2863,Tenniken,Anzahl_Steuerpflichtige,548.0
2020,2864,Thürnen,Anzahl_Steuerpflichtige,862.0
2020,2865,Wenslingen,Anzahl_Steuerpflichtige,420.0
2020,2867,Wittinsburg,Anzahl_Steuerpflichtige,246.0
2020,2886,Hölstein,Anzahl_Steuerpflichtige,1488.0
2020,2887,Lampenberg,Anzahl_Steuerpflichtige,310.0
2020,2888,Langenbruck,Anzahl_Steuerpflichtige,676.0
2020,2893,Reigoldswil,Anzahl_Steuerpflichtige,980.0
2020,2894,Titterten,Anzahl_Steuerpflichtige,272.0
2020,2895,Waldenburg,Anzahl_Steuerpflichtige,725.0
2020,2762,Allschwil,Steuerbares_Einkommen_CHF,929774127.0
2020,2763,Arlesheim,Steuerbares_Einkommen_CHF,493530482.0
2020,2765,Binningen,Steuerbares_Einkommen_CHF,878900386.0
2020,2766,Birsfelden,Steuerbares_Einkommen_CHF,368189044.0
2020,2767,Bottmingen,Steuerbares_Einkommen_CHF,409718858.0
2020,2768,Ettingen,Steuerbares_Einkommen_CHF,238813288.0
2020,2769,Münchenstein,Steuerbares_Einkommen_CHF,493272163.0
2020,2770,Muttenz,Steuerbares_Einkommen_CHF,765301301.0
2020,2772,Pfeffingen,Steuerbares_Einkommen_CHF,141154900.0
2020,2774,Schönenbuch,Steuerbares_Einkommen_CHF,67300951.0
2020,2785,Duggingen,Steuerbares_Einkommen_CHF,63025576.0
2020,2786,Grellingen,Steuerbares_Einkommen_CHF,65425528.0
2020,2787,Laufen,Steuerbares_Einkommen_CHF,208701634.0
2020,2788,Liesberg,Steuerbares_Einkommen_CHF,37290392.0
2020,2789,Nenzlingen,Steuerbares_Einkommen_CHF,17575778.0
2020,2790,Roggenburg,Steuerbares_Einkommen_CHF,8413914.0
2020,2791,Röschenz,Steuerbares_Einkommen_CHF,74719563.0
2020,2792,Wahlen,Steuerbares_Einkommen_CHF,52735026.0
2020,2821,Arisdorf,Steuerbares_Einkommen_CHF,71477535.0
2020,2822,Augst,Steuerbares_Einkommen_CHF,43050824.0
2020,2823,Bubendorf,Steuerbares_Einkommen_CHF,169390694.0
2020,2830,Lupsingen,Steuerbares_Einkommen_CHF,61119916.0
2020,2831,Pratteln,Steuerbares_Einkommen_CHF,568411131.0
2020,2832,Ramlinsburg,Steuerbares_Einkommen_CHF,34122323.0
2020,2833,Seltisberg,Steuerbares_Einkommen_CHF,62838107.0
2020,2841,Anwil,Steuerbares_Einkommen_CHF,18989914.0
2020,2842,Böckten,Steuerbares_Einkommen_CHF,34649887.0
2020,2843,Buckten,Steuerbares_Einkommen_CHF,24899271.0
2020,2844,Buus,Steuerbares_Einkommen_CHF,40129565.0
2020,2845,Diepflingen,Steuerbares_Einkommen_CHF,29381471.0
2020,2846,Gelterkinden,Steuerbares_Einkommen_CHF,228337258.0
2020,2847,Häfelfingen,Steuerbares_Einkommen_CHF,10427139.0
2020,2848,Hemmiken,Steuerbares_Einkommen_CHF,9734372.0
2020,2849,Itingen,Steuerbares_Einkommen_CHF,80438798.0
2020,2850,Känerkinden,Steuerbares_Einkommen_CHF,22152519.0
2020,2852,Läufelfingen,Steuerbares_Einkommen_CHF,44563801.0
2020,2856,Ormalingen,Steuerbares_Einkommen_CHF,87328938.0
2020,2858,Rothenfluh,Steuerbares_Einkommen_CHF,27963743.0
2020,2866,Wintersingen,Steuerbares_Einkommen_CHF,24273828.0
2020,2867,Wittinsburg,Steuerbares_Einkommen_CHF,16810785.0
2020,2881,Arboldswil,Steuerbares_Einkommen_CHF,24355925.0
2020,2882,Bennwil,Steuerbares_Einkommen_CHF,24818446.0
2020,2883,Bretzwil,Steuerbares_Einkommen_CHF,24234790.0
2020,2884,Diegten,Steuerbares_Einkommen_CHF,59611828.0
2020,2885,Eptingen,Steuerbares_Einkommen_CHF,17877605.0
2020,2886,Hölstein,Steuerbares_Einkommen_CHF,91791773.0
2020,2887,Lampenberg,Steuerbares_Einkommen_CHF,21136714.0
2020,2888,Langenbruck,Steuerbares_Einkommen_CHF,29596503.0
2020,2889,Lauwil,Steuerbares_Einkommen_CHF,10088312.0
2020,2890,Liedertswil,Steuerbares_Einkommen_CHF,5454801.0
2020,2891,Niederdorf,Steuerbares_Einkommen_CHF,63234561.0
2018,2762,Allschwil,Anzahl_Steuerpflichtige,13201.0
2018,2763,Arlesheim,Anzahl_Steuerpflichtige,5838.0
2018,2769,Münchenstein,Anzahl_Steuerpflichtige,7705.0
2018,2770,Muttenz,Anzahl_Steuerpflichtige,11011.0
2018,2822,Augst,Anzahl_Steuerpflichtige,668.0
2018,2823,Bubendorf,Anzahl_Steuerpflichtige,2616.0
2018,2826,Giebenach,Anzahl_Steuerpflichtige,625.0
2018,2827,Hersberg,Anzahl_Steuerpflichtige,195.0
2018,2828,Lausen,Anzahl_Steuerpflichtige,3099.0
2018,2829,Liestal,Anzahl_Steuerpflichtige,8903.0
2018,2830,Lupsingen,Anzahl_Steuerpflichtige,836.0
2018,2831,Pratteln,Anzahl_Steuerpflichtige,10001.0
2018,2850,Känerkinden,Anzahl_Steuerpflichtige,345.0
2018,2852,Läufelfingen,Anzahl_Steuerpflichtige,786.0
2018,2853,Maisprach,Anzahl_Steuerpflichtige,606.0
2018,2854,Nusshof,Anzahl_Steuerpflichtige,152.0
2018,2855,Oltingen,Anzahl_Steuerpflichtige,283.0
2018,2858,Rothenfluh,Anzahl_Steuerpflichtige,476.0
2018,2859,Rümlingen,Anzahl_Steuerpflichtige,236.0
2018,2860,Rünenberg,Anzahl_Steuerpflichtige,478.0
2018,2864,Thürnen,Anzahl_Steuerpflichtige,829.0
2018,2883,Bretzwil,Anzahl_Steuerpflichtige,470.0
2018,2884,Diegten,Anzahl_Steuerpflichtige,970.0
2018,2886,Hölstein,Anzahl_Steuerpflichtige,1463.0
2018,2887,Lampenberg,Anzahl_Steuerpflichtige,302.0
2018,2888,Langenbruck,Anzahl_Steuerpflichtige,673.0
2018,2890,Liedertswil,Anzahl_Steuerpflichtige,96.0
2018,2891,Niederdorf,Anzahl_Steuerpflichtige,1093.0
2018,2893,Reigoldswil,Anzahl_Steuerpflichtige,978.0
2018,2894,Titterten,Anzahl_Steuerpflichtige,246.0
2018,2767,Bottmingen,Steuerbares_Einkommen_CHF,400568092.0
2018,2768,Ettingen,Steuerbares_Einkommen_CHF,228679834.0
2018,2769,Münchenstein,Steuerbares_Einkommen_CHF,485708776.0
2018,2774,Schönenbuch,Steuerbares_Einkommen_CHF,63258526.0
2018,2775,Therwil,Steuerbares_Einkommen_CHF,472720433.0
2018,2786,Grellingen,Steuerbares_Einkommen_CHF,62086302.0
2018,2787,Laufen,Steuerbares_Einkommen_CHF,200765402.0
2018,2833,Seltisberg,Steuerbares_Einkommen_CHF,63517509.0
2018,2841,Anwil,Steuerbares_Einkommen_CHF,19748150.0
2018,2845,Diepflingen,Steuerbares_Einkommen_CHF,27434544.0
2018,2846,Gelterkinden,Steuerbares_Einkommen_CHF,225197532.0
2018,2854,Nusshof,Steuerbares_Einkommen_CHF,12335574.0
2018,2855,Oltingen,Steuerbares_Einkommen_CHF,15762355.0
2016,2763,Arlesheim,Anzahl_Steuerpflichtige,5899.0
2016,2765,Binningen,Anzahl_Steuerpflichtige,9671.0
2016,2766,Birsfelden,Anzahl_Steuerpflichtige,6638.0
2016,2767,Bottmingen,Anzahl_Steuerpflichtige,3927.0
2016,2768,Ettingen,Anzahl_Steuerpflichtige,3098.0
2016,2769,Münchenstein,Anzahl_Steuerpflichtige,7602.0
2016,2770,Muttenz,Anzahl_Steuerpflichtige,10973.0
2016,2785,Duggingen,Anzahl_Steuerpflichtige,895.0
2016,2786,Grellingen,Anzahl_Steuerpflichtige,1142.0
2016,2787,Laufen,Anzahl_Steuerpflichtige,3522.0
2016,2788,Liesberg,Anzahl_Steuerpflichtige,750.0
2016,2789,Nenzlingen,Anzahl_Steuerpflichtige,262.0
2016,2790,Roggenburg,Anzahl_Steuerpflichtige,195.0
2016,2821,Arisdorf,Anzahl_Steuerpflichtige,983.0
2016,2822,Augst,Anzahl_Steuerpflichtige,649.0
2016,2832,Ramlinsburg,Anzahl_Steuerpflichtige,441.0
2016,2833,Seltisberg,Anzahl_Steuerpflichtige,787.0
2016,2841,Anwil,Anzahl_Steuerpflichtige,337.0
2016,2850,Känerkinden,Anzahl_Steuerpflichtige,333.0
2016,2852,Läufelfingen,Anzahl_Steuerpflichtige,776.0
2016,2853,Maisprach,Anzahl_Steuerpflichtige,593.0
2016,2854,Nusshof,Anzahl_Steuerpflichtige,149.0
2016,2855,Oltingen,Anzahl_Steuerpflichtige,284.0
2016,2856,Ormalingen,Anzahl_Steuerpflichtige,1321.0
2016,2891,Niederdorf,Anzahl_Steuerpflichtige,1071.0
2016,2893,Reigoldswil,Anzahl_Steuerpflichtige,987.0
2016,2894,Titterten,Anzahl_Steuerpflichtige,252.0
2016,2895,Waldenburg,Anzahl_Steuerpflichtige,751.0
2016,2762,Allschwil,Steuerbares_Einkommen_CHF,878726023.0
2016,2763,Arlesheim,Steuerbares_Einkommen_CHF,499241113.0
2016,2765,Binningen,Steuerbares_Einkommen_CHF,860348359.0
2016,2766,Birsfelden,Steuerbares_Einkommen_CHF,362129645.0
2016,2767,Bottmingen,Steuerbares_Einkommen_CHF,410959885.0
2016,2768,Ettingen,Steuerbares_Einkommen_CHF,217337518.0
2016,2772,Pfeffingen,Steuerbares_Einkommen_CHF,130963066.0
2016,2781,Blauen,Steuerbares_Einkommen_CHF,30459466.0
2016,2782,Brislach,Steuerbares_Einkommen_CHF,53551911.0
2016,2784,Dittingen,Steuerbares_Einkommen_CHF,24700463.0
2016,2785,Duggingen,Steuerbares_Einkommen_CHF,59646029.0
2016,2786,Grellingen,Steuerbares_Einkommen_CHF,59890733.0
2016,2787,Laufen,Steuerbares_Einkommen_CHF,188754068.0
2016,2788,Liesberg,Steuerbares_Einkommen_CHF,37588323.0
2016,2789,Nenzlingen,Steuerbares_Einkommen_CHF,15698827.0
2016,2790,Roggenburg,Steuerbares_Einkommen_CHF,7534988.0
2016,2841,Anwil,Steuerbares_Einkommen_CHF,19573306.0
2016,2842,Böckten,Steuerbares_Einkommen_CHF,31979289.0
2016,2843,Buckten,Steuerbares_Einkommen_CHF,22790538.0
2016,2844,Buus,Steuerbares_Einkommen_CHF,34573142.0
2016,2845,Diepflingen,Steuerbares_Einkommen_CHF,25810349.0
2016,2846,Gelterkinden,Steuerbares_Einkommen_CHF,213548257.0
2016,2847,Häfelfingen,Steuerbares_Einkommen_CHF,9350139.0
2016,2848,Hemmiken,Steuerbares_Einkommen_CHF,8619051.0
2016,2852,Läufelfingen,Steuerbares_Einkommen_CHF,46454991.0
2016,2853,Maisprach,Steuerbares_Einkommen_CHF,41048522.0
2016,2854,Nusshof,Steuerbares_Einkommen_CHF,12271782.0
2016,2858,Rothenfluh,Steuerbares_Einkommen_CHF,27047973.0
2016,2867,Wittinsburg,Steuerbares_Einkommen_CHF,15393990.0
2016,2881,Arboldswil,Steuerbares_Einkommen_CHF,23074478.0
2016,2882,Bennwil,Steuerbares_Einkommen_CHF,22425177.0
2016,2883,Bretzwil,Steuerbares_Einkommen_CHF,23929090.0
2016,2884,Diegten,Steuerbares_Einkommen_CHF,55508378.0
2016,2885,Eptingen,Steuerbares_Einkommen_CHF,15870427.0
2016,2886,Hölstein,Steuerbares_Einkommen_CHF,87681226.0
2016,2887,Lampenberg,Steuerbares_Einkommen_CHF,19768604.0
2016,2888,Langenbruck,Steuerbares_Einkommen_CHF,28581559.0
2016,2889,Lauwil,Steuerbares_Einkommen_CHF,10604400.0
2016,2890,Liedertswil,Steuerbares_Einkommen_CHF,5240835.0
2016,2891,Niederdorf,Steuerbares_Einkommen_CHF,58758619.0
2015,2821,Arisdorf,Anzahl_Steuerpflichtige,982.0
2015,2824,Frenkendorf,Anzahl_Steuerpflichtige,3854.0
2015,2825,Füllinsdorf,Anzahl_Steuerpflichtige,2654.0
2015,2826,Giebenach,Anzahl_Steuerpflichtige,622.0
2015,2842,Böckten,Anzahl_Steuerpflichtige,470.0
2015,2843,Buckten,Anzahl_Steuerpflichtige,400.0
2015,2844,Buus,Anzahl_Steuerpflichtige,606.0
2015,2854,Nusshof,Anzahl_Steuerpflichtige,148.0
2015,2855,Oltingen,Anzahl_Steuerpflichtige,276.0
2015,2856,Ormalingen,Anzahl_Steuerpflichtige,1297.0
2015,2858,Rothenfluh,Anzahl_Steuerpflichtige,464.0
2015,2859,Rümlingen,Anzahl_Steuerpflichtige,220.0
2015,2860,Rünenberg,Anzahl_Steuerpflichtige,472.0
2015,2861,Sissach,Anzahl_Steuerpflichtige,4116.0
2015,2862,Tecknau,Anzahl_Steuerpflichtige,473.0
2015,2863,Tenniken,Anzahl_Steuerpflichtige,534.0
2015,2864,Thürnen,Anzahl_Steuerpflichtige,844.0
2015,2865,Wenslingen,Anzahl_Steuerpflichtige,417.0
2015,2866,Wintersingen,Anzahl_Steuerpflichtige,387.0
2015,2894,Titterten,Anzahl_Steuerpflichtige,252.0
2015,2895,Waldenburg,Anzahl_Steuerpflichtige,758.0
2015,2763,Arlesheim,Steuerbares_Einkommen_CHF,496739455.0
2015,2765,Binningen,Steuerbares_Einkommen_CHF,863599200.0
2015,2766,Birsfelden,Steuerbares_Einkommen_CHF,359572832.0
2015,2767,Bottmingen,Steuerbares_Einkommen_CHF,378583824.0
2015,2768,Ettingen,Steuerbares_Einkommen_CHF,210284389.0
2015,2769,Münchenstein,Steuerbares_Einkommen_CHF,459942548.0
2015,2770,Muttenz,Steuerbares_Einkommen_CHF,728667174.0
2015,2772,Pfeffingen,Steuerbares_Einkommen_CHF,128268833.0
2015,2774,Schönenbuch,Steuerbares_Einkommen_CHF,60959423.0
2015,2775,Therwil,Steuerbares_Einkommen_CHF,464345782.0
2015,2784,Dittingen,Steuerbares_Einkommen_CHF,24240535.0
